,date,store,item,sales,ARIMA
24048,2017-11-06,6,12,39,62.05661131833006
24049,2017-11-07,6,12,68,67.56383257192653
24050,2017-11-08,6,12,57,67.4595993828063
24051,2017-11-09,6,12,55,62.1275324461762
24052,2017-11-10,6,12,62,64.5374139147637
24053,2017-11-11,6,12,56,68.76177093900735
24054,2017-11-12,6,12,86,64.49691528050357
24055,2017-11-13,6,12,46,62.23758450353165
24056,2017-11-14,6,12,64,67.42761401007623
24057,2017-11-15,6,12,67,67.35562746362359
24058,2017-11-16,6,12,61,62.29141787586271
24059,2017-11-17,6,12,68,64.58222370902726
24060,2017-11-18,6,12,70,68.56936136310748
24061,2017-11-19,6,12,62,64.54458334440866
24062,2017-11-20,6,12,64,62.40351004536728
24063,2017-11-21,6,12,66,67.30619566725328
24064,2017-11-22,6,12,66,67.24970493796783
24065,2017-11-23,6,12,40,62.45264504247364
24066,2017-11-24,6,12,57,64.6203655831024
24067,2017-11-25,6,12,69,68.38966268664268
24068,2017-11-26,6,12,70,64.58919540092771
24069,2017-11-27,6,12,51,62.55928443696759
24070,2017-11-28,6,12,58,67.19363497504808
24071,2017-11-29,6,12,57,67.14697205598615
24072,2017-11-30,6,12,50,62.60726785421195
24073,2017-12-01,6,12,48,64.65490008041138
24074,2017-12-02,6,12,50,68.22075927182942
24075,2017-12-03,6,12,53,64.63085171711617
24076,2017-12-04,6,12,39,62.70647636661758
24077,2017-12-05,6,12,35,67.08789855857584
24078,2017-12-06,6,12,46,67.04892966654624
24079,2017-12-07,6,12,37,62.75417718946824
24080,2017-12-08,6,12,53,64.68709126281367
24081,2017-12-09,6,12,53,68.06146156368055
24082,2017-12-10,6,12,57,64.6698732335098
24083,2017-12-11,6,12,36,62.84575565090776
24084,2017-12-12,6,12,40,66.98817149562203
24085,2017-12-13,6,12,42,66.9558616578292
24086,2017-12-14,6,12,46,62.89328578368055
24087,2017-12-15,6,12,46,64.71746493723657
24088,2017-12-16,6,12,45,67.91098551628153
24089,2017-12-17,6,12,29,64.70652268146736
24090,2017-12-18,6,12,50,62.97756782895124
24091,2017-12-19,6,12,44,66.89400785119855
24092,2017-12-20,6,12,55,66.86766672054745
24093,2017-12-21,6,12,46,63.02485048283677
24094,2017-12-22,6,12,31,64.74625913397904
24095,2017-12-23,6,12,52,67.76874622931578
24096,2017-12-24,6,12,59,64.74099415196395
24097,2017-12-25,6,12,34,63.10230351425629
24098,2017-12-26,6,12,47,66.8050744684148
24099,2017-12-27,6,12,42,66.78413334148523
24100,2017-12-28,6,12,47,63.14922963668781
24101,2017-12-29,6,12,55,64.77360325399722
24102,2017-12-30,6,12,50,67.63425596820227
24103,2017-12-31,6,12,49,64.77343914321496
24104,2017-10-01,6,13,103,84.4876927525552
24105,2017-10-02,6,13,51,54.41414939927611
24106,2017-10-03,6,13,54,82.82539396345909
24107,2017-10-04,6,13,52,72.75796830488403
24108,2017-10-05,6,13,65,77.09462783658125
24109,2017-10-06,6,13,66,71.44063640782308
24110,2017-10-07,6,13,81,83.76963037972155
24111,2017-10-08,6,13,87,79.12236660647926
24112,2017-10-09,6,13,61,64.1266009391529
24113,2017-10-10,6,13,60,82.48091806011766
24114,2017-10-11,6,13,89,78.13849735397265
24115,2017-10-12,6,13,81,73.71262687628456
24116,2017-10-13,6,13,71,70.97571295361132
24117,2017-10-14,6,13,94,83.0318269607978
24118,2017-10-15,6,13,102,77.58465291303798
24119,2017-10-16,6,13,61,67.15208821131338
24120,2017-10-17,6,13,72,80.473153640927
24121,2017-10-18,6,13,60,79.95579762489973
24122,2017-10-19,6,13,61,72.39856645564593
24123,2017-10-20,6,13,73,71.62320088744963
24124,2017-10-21,6,13,61,82.7594787128644
24125,2017-10-22,6,13,84,76.93980141827397
24126,2017-10-23,6,13,58,68.48100088990707
24127,2017-10-24,6,13,71,79.32372552043036
24128,2017-10-25,6,13,56,80.68902070319967
24129,2017-10-26,6,13,83,71.86557209129911
24130,2017-10-27,6,13,98,72.14298018485536
24131,2017-10-28,6,13,89,82.44984002362798
24132,2017-10-29,6,13,102,76.6647171229552
24133,2017-10-30,6,13,52,69.19831311258834
24134,2017-10-31,6,13,62,78.72910633084672
24135,2017-11-01,6,13,74,80.92814955285824
24136,2017-11-02,6,13,73,71.6908495308454
24137,2017-11-03,6,13,74,72.50335234477863
24138,2017-11-04,6,13,94,82.14031553926452
24139,2017-11-05,6,13,98,76.5450666984487
24140,2017-11-06,6,13,60,69.65380513851218
24141,2017-11-07,6,13,62,78.40873829552041
24142,2017-11-08,6,13,75,80.93075220936957
24143,2017-11-09,6,13,78,71.69207835110288
24144,2017-11-10,6,13,76,72.76123730432134
24145,2017-11-11,6,13,107,81.85254877896826
24146,2017-11-12,6,13,82,76.4870930745204
24147,2017-11-13,6,13,51,69.9899677288188
24148,2017-11-14,6,13,88,78.21844420441664
24149,2017-11-15,6,13,72,80.82307078344435
24150,2017-11-16,6,13,87,71.77896341210743
24151,2017-11-17,6,13,71,72.95848191819564
24152,2017-11-18,6,13,98,81.58871236170955
24153,2017-11-19,6,13,92,76.45223464352681
24154,2017-11-20,6,13,68,70.26896554502586
24155,2017-11-21,6,13,66,78.08967806462343
24156,2017-11-22,6,13,92,80.66687944292343
24157,2017-11-23,6,13,93,71.90553366555162
24158,2017-11-24,6,13,85,73.12012972731145
24159,2017-11-25,6,13,82,81.34518149466143
24160,2017-11-26,6,13,96,76.42559134159902
24161,2017-11-27,6,13,55,70.51815497263803
24162,2017-11-28,6,13,68,77.99049187315049
24163,2017-11-29,6,13,71,80.49198094050698
24164,2017-11-30,6,13,69,72.04854838001552
24165,2017-12-01,6,13,52,73.2603510997418
24166,2017-12-02,6,13,60,81.11787935452853
24167,2017-12-03,6,13,57,76.40183344433909
24168,2017-12-04,6,13,46,70.74953111907757
24169,2017-12-05,6,13,45,77.90614630916782
24170,2017-12-06,6,13,54,80.31251175531534
24171,2017-12-07,6,13,65,72.19644783997853
24172,2017-12-08,6,13,53,73.38695495734488
24173,2017-12-09,6,13,65,80.9036584988154
24174,2017-12-10,6,13,54,76.37928292843297
24175,2017-12-11,6,13,48,70.9683654962774
24176,2017-12-12,6,13,39,77.82989064527419
24177,2017-12-13,6,13,50,80.13502072599726
24178,2017-12-14,6,13,56,72.34360932537228
24179,2017-12-15,6,13,49,73.50419140232984
24180,2017-12-16,6,13,59,80.70036316077088
24181,2017-12-17,6,13,56,76.3575445050528
24182,2017-12-18,6,13,45,71.17703289183358
24183,2017-12-19,6,13,41,77.75864262044762
24184,2017-12-20,6,13,41,79.96242223544714
24185,2017-12-21,6,13,66,72.48738910966681
24186,2017-12-22,6,13,45,73.61437637503528
24187,2017-12-23,6,13,51,80.50657228573928
24188,2017-12-24,6,13,66,76.33660919230466
24189,2017-12-25,6,13,41,71.37668371313256
24190,2017-12-26,6,13,52,77.69098599809165
24191,2017-12-27,6,13,61,79.79591015854004
24192,2017-12-28,6,13,61,72.6266188830644
24193,2017-12-29,6,13,63,73.71879633531404
24194,2017-12-30,6,13,63,80.32134085132097
24195,2017-12-31,6,13,66,76.31654321532528
24196,2017-10-01,6,14,62,67.57199706392664
24197,2017-10-02,6,14,48,60.98146970603319
24198,2017-10-03,6,14,49,75.50207778938045
24199,2017-10-04,6,14,52,69.85291853662491
24200,2017-10-05,6,14,49,69.87605766957778
24201,2017-10-06,6,14,48,68.40442851720098
24202,2017-10-07,6,14,54,80.43975598450827
24203,2017-10-08,6,14,58,67.98640453051051
24204,2017-10-09,6,14,39,66.27318445165571
24205,2017-10-10,6,14,44,76.2885599918677
24206,2017-10-11,6,14,48,73.60585659103931
24207,2017-10-12,6,14,69,66.71139637601712
24208,2017-10-13,6,14,45,69.85922184345802
24209,2017-10-14,6,14,47,78.33911351623284
24210,2017-10-15,6,14,56,68.72587038485791
24211,2017-10-16,6,14,36,66.61149099754334
24212,2017-10-17,6,14,53,75.81653732813388
24213,2017-10-18,6,14,31,74.27754759322168
24214,2017-10-19,6,14,68,66.03053413623662
24215,2017-10-20,6,14,52,70.60889720547817
24216,2017-10-21,6,14,56,77.5734266541912
24217,2017-10-22,6,14,64,69.10529380976445
24218,2017-10-23,6,14,39,66.670430231741
24219,2017-10-24,6,14,37,75.64576548611127
24220,2017-10-25,6,14,46,74.33740738665607
24221,2017-10-26,6,14,39,65.96940924269599
24222,2017-10-27,6,14,42,70.87691600607467
24223,2017-10-28,6,14,45,77.19466179930278
24224,2017-10-29,6,14,46,69.28376756885484
24225,2017-10-30,6,14,41,66.76368738344593
24226,2017-10-31,6,14,55,75.54322970445935
24227,2017-11-01,6,14,48,74.25739983220551
24228,2017-11-02,6,14,51,66.07601313585798
24229,2017-11-03,6,14,50,70.98067071453318
24230,2017-11-04,6,14,62,76.95327099829373
24231,2017-11-05,6,14,53,69.37556804093828
24232,2017-11-06,6,14,47,66.89061431093528
24233,2017-11-07,6,14,60,75.44414047690304
24234,2017-11-08,6,14,38,74.15208097740401
24235,2017-11-09,6,14,55,66.2229262509893
24236,2017-11-10,6,14,52,71.0337357406019
24237,2017-11-11,6,14,65,76.76104888742107
24238,2017-11-12,6,14,59,69.4341348062361
24239,2017-11-13,6,14,51,67.0316233342124
24240,2017-11-14,6,14,48,75.34141616763
24241,2017-11-15,6,14,56,74.04694517651558
24242,2017-11-16,6,14,41,66.37564440112305
24243,2017-11-17,6,14,61,71.07147273343084
24244,2017-11-18,6,14,77,76.58776803502852
24245,2017-11-19,6,14,71,69.48073669853457
24246,2017-11-20,6,14,37,67.17544386467011
24247,2017-11-21,6,14,50,75.23749819926613
24248,2017-11-22,6,14,50,73.94619507840648
24249,2017-11-23,6,14,58,66.52575963096885
24250,2017-11-24,6,14,62,71.10410052283228
24251,2017-11-25,6,14,55,76.42363807172867
24252,2017-11-26,6,14,59,69.52303430239294
24253,2017-11-27,6,14,43,67.31725415374929
24254,2017-11-28,6,14,42,75.13455442786785
24255,2017-11-29,6,14,51,73.84980620820248
24256,2017-11-30,6,14,56,66.67162700673317
24257,2017-12-01,6,14,43,71.13436907626085
24258,2017-12-02,6,14,58,76.26561429719484
24259,2017-12-03,6,14,41,69.56358523354639
24260,2017-12-04,6,14,30,67.45531115711782
24261,2017-12-05,6,14,30,75.03363008360395
24262,2017-12-06,6,14,38,73.75728790852948
24263,2017-12-07,6,14,36,66.81313686341652
24264,2017-12-08,6,14,39,71.16297349886437
24265,2017-12-09,6,14,45,76.11273889954995
24266,2017-12-10,6,14,53,69.60318806703971
24267,2017-12-11,6,14,52,67.58910414474623
24268,2017-12-12,6,14,37,74.93511435801976
24269,2017-12-13,6,14,32,73.66828612056267
24270,2017-12-14,6,14,31,66.95044311159704
24271,2017-12-15,6,14,39,71.19009630553198
24272,2017-12-16,6,14,52,75.96465886756913
24273,2017-12-17,6,14,51,69.64207608279665
24274,2017-12-18,6,14,29,67.71856536596144
24275,2017-12-19,6,14,28,74.83910896626644
24276,2017-12-20,6,14,28,73.58257803975675
24277,2017-12-21,6,14,34,67.08370653380152
24278,2017-12-22,6,14,38,71.21581016849689
24279,2017-12-23,6,14,33,75.82118489666422
24280,2017-12-24,6,14,48,69.68031287301767
24281,2017-12-25,6,14,37,67.84377247294739
24282,2017-12-26,6,14,29,74.74560630198232
24283,2017-12-27,6,14,38,73.50000913748624
24284,2017-12-28,6,14,44,67.21306444529489
24285,2017-12-29,6,14,48,71.2401704425282
24286,2017-12-30,6,14,36,75.68216954141653
24287,2017-12-31,6,14,30,69.71791496126052
24288,2017-10-01,6,15,91,72.73957169662941
24289,2017-10-02,6,15,61,71.8214789315034
24290,2017-10-03,6,15,50,68.1745962271557
24291,2017-10-04,6,15,80,79.43362891069324
24292,2017-10-05,6,15,57,68.53326372016022
24293,2017-10-06,6,15,87,74.4889404494129
24294,2017-10-07,6,15,88,87.1795184982961
24295,2017-10-08,6,15,94,71.2309976489577
24296,2017-10-09,6,15,49,71.42601820404475
24297,2017-10-10,6,15,73,76.92924016077842
24298,2017-10-11,6,15,66,81.24767898770266
24299,2017-10-12,6,15,88,68.77705191794375
24300,2017-10-13,6,15,78,73.69173907158532
24301,2017-10-14,6,15,67,83.67353507642031
24302,2017-10-15,6,15,75,72.8356461764074
24303,2017-10-16,6,15,60,70.41787079711368
24304,2017-10-17,6,15,49,78.6461552496769
24305,2017-10-18,6,15,58,80.57517292287727
24306,2017-10-19,6,15,80,69.1450003026944
24307,2017-10-20,6,15,87,73.864242943858
24308,2017-10-21,6,15,72,82.6282255302467
24309,2017-10-22,6,15,67,73.65326469835652
24310,2017-10-23,6,15,63,69.99214051870935
24311,2017-10-24,6,15,68,79.11272665436766
24312,2017-10-25,6,15,73,80.0467545744886
24313,2017-10-26,6,15,81,69.51827622076613
24314,2017-10-27,6,15,72,73.9840448365668
24315,2017-10-28,6,15,77,82.11301523743876
24316,2017-10-29,6,15,85,74.01890707449532
24317,2017-10-30,6,15,51,69.93646630077905
24318,2017-10-31,6,15,64,79.20742407510203
24319,2017-11-01,6,15,61,79.7022678872666
24320,2017-11-02,6,15,66,69.83888748596719
24321,2017-11-03,6,15,86,74.0527900524115
24322,2017-11-04,6,15,95,81.7666601311832
24323,2017-11-05,6,15,104,74.19590942021156
24324,2017-11-06,6,15,58,70.04698983639466
24325,2017-11-07,6,15,64,79.15769737042473
24326,2017-11-08,6,15,71,79.4579645672227
24327,2017-11-09,6,15,77,70.11452741835913
24328,2017-11-10,6,15,89,74.10556672871597
24329,2017-11-11,6,15,93,81.48501498126775
24330,2017-11-12,6,15,95,74.29704895307523
24331,2017-11-13,6,15,68,70.22301583060484
24332,2017-11-14,6,15,90,79.04984217013973
24333,2017-11-15,6,15,76,79.26473417660279
24334,2017-11-16,6,15,83,70.35966597666454
24335,2017-11-17,6,15,76,74.15518649828958
24336,2017-11-18,6,15,99,81.23211529301349
24337,2017-11-19,6,15,83,74.36741371108104
24338,2017-11-20,6,15,53,70.42082477348187
24339,2017-11-21,6,15,70,78.920578288479
24340,2017-11-22,6,15,77,79.09834462842993
24341,2017-11-23,6,15,67,70.584424354514
24342,2017-11-24,6,15,86,74.20449026337832
24343,2017-11-25,6,15,87,80.99512631235837
24344,2017-11-26,6,15,82,74.42470879590691
24345,2017-11-27,6,15,56,70.62231511230065
24346,2017-11-28,6,15,81,78.785685353025
24347,2017-11-29,6,15,68,78.9472879274044
24348,2017-11-30,6,15,71,70.79470917606929
24349,2017-12-01,6,15,68,74.25344569825049
24350,2017-12-02,6,15,74,80.7694674510961
24351,2017-12-03,6,15,61,74.47579865868138
24352,2017-12-04,6,15,44,70.82026629061436
24353,2017-12-05,6,15,66,78.65180735204213
24354,2017-12-06,6,15,58,78.80616258124839
24355,2017-12-07,6,15,43,70.99376966183888
24356,2017-12-08,6,15,56,74.30153283457678
24357,2017-12-09,6,15,59,80.55344714293376
24358,2017-12-10,6,15,52,74.52332196196667
24359,2017-12-11,6,15,47,71.01196520247314
24360,2017-12-12,6,15,55,78.52162640776845
24361,2017-12-13,6,15,54,78.67241548844709
24362,2017-12-14,6,15,46,71.18338804847849
24363,2017-12-15,6,15,52,74.34834574579409
24364,2017-12-16,6,15,84,80.34633871024036
24365,2017-12-17,6,15,53,74.5683001886114
24366,2017-12-18,6,15,54,71.19653076860457
24367,2017-12-19,6,15,60,78.39613064772693
24368,2017-12-20,6,15,57,78.54479638616672
24369,2017-12-21,6,15,44,71.36458763366825
24370,2017-12-22,6,15,47,74.39366041146015
24371,2017-12-23,6,15,70,80.14771611351293
24372,2017-12-24,6,15,62,74.61114934745552
24373,2017-12-25,6,15,40,71.37381047748381
24374,2017-12-26,6,15,57,78.27559660390529
24375,2017-12-27,6,15,47,78.4226427404478
24376,2017-12-28,6,15,45,71.53801269391036
24377,2017-12-29,6,15,49,74.43738385610901
24378,2017-12-30,6,15,69,79.95723872700191
24379,2017-12-31,6,15,69,74.65206426457713
24380,2017-10-01,6,16,28,23.739187369073232
24381,2017-10-02,6,16,13,20.802720077845294
24382,2017-10-03,6,16,32,21.94625785332286
24383,2017-10-04,6,16,17,22.50849631540873
24384,2017-10-05,6,16,28,21.173961214801984
24385,2017-10-06,6,16,27,20.861974480667303
24386,2017-10-07,6,16,24,22.100618182982846
24387,2017-10-08,6,16,28,22.366604235945697
24388,2017-10-09,6,16,24,20.68496594858889
24389,2017-10-10,6,16,17,21.554676514634952
24390,2017-10-11,6,16,17,22.50752980059116
24391,2017-10-12,6,16,23,21.40021464777993
24392,2017-10-13,6,16,26,20.88375719369286
24393,2017-10-14,6,16,24,22.183957497804837
24394,2017-10-15,6,16,26,22.16595682587956
24395,2017-10-16,6,16,13,20.845997441909155
24396,2017-10-17,6,16,18,21.511164561016678
24397,2017-10-18,6,16,15,22.442485107098765
24398,2017-10-19,6,16,28,21.428374012575567
24399,2017-10-20,6,16,22,20.94687377423966
24400,2017-10-21,6,16,24,22.14951676016391
24401,2017-10-22,6,16,30,22.092566872609154
24402,2017-10-23,6,16,12,20.941500284695497
24403,2017-10-24,6,16,13,21.512854465470046
24404,2017-10-25,6,16,19,22.36841046741744
24405,2017-10-26,6,16,23,21.447370704729746
24406,2017-10-27,6,16,30,21.015499914643367
24407,2017-10-28,6,16,26,22.101364493720347
24408,2017-10-29,6,16,22,22.043656914121765
24409,2017-10-30,6,16,22,21.014488631172956
24410,2017-10-31,6,16,14,21.52341796216287
24411,2017-11-01,6,16,21,22.296981169203537
24412,2017-11-02,6,16,23,21.46563514502118
24413,2017-11-03,6,16,26,21.07835961269433
24414,2017-11-04,6,16,31,22.055575797927155
24415,2017-11-05,6,16,38,22.002506882517643
24416,2017-11-06,6,16,18,21.077618419275428
24417,2017-11-07,6,16,25,21.534855126458154
24418,2017-11-08,6,16,21,22.231472049854787
24419,2017-11-09,6,16,20,21.482665645197425
24420,2017-11-10,6,16,22,21.134846121261848
24421,2017-11-11,6,16,28,22.01408708004731
24422,2017-11-12,6,16,25,21.965931127647973
24423,2017-11-13,6,16,18,21.133976767896353
24424,2017-11-14,6,16,19,21.545512657704734
24425,2017-11-15,6,16,20,22.172247218733567
24426,2017-11-16,6,16,21,21.49817755605742
24427,2017-11-17,6,16,22,21.185595846199746
24428,2017-11-18,6,16,29,21.976729734967524
24429,2017-11-19,6,16,28,21.93309375380832
24430,2017-11-20,6,16,16,21.18462217279732
24431,2017-11-21,6,16,24,21.55515260793618
24432,2017-11-22,6,16,16,22.118900727503103
24433,2017-11-23,6,16,14,21.512194866127643
24434,2017-11-24,6,16,26,21.231227903755716
24435,2017-11-25,6,16,28,21.943107567226434
24436,2017-11-26,6,16,25,21.903567994811613
24437,2017-11-27,6,16,19,21.23018913083364
24438,2017-11-28,6,16,22,21.563819433574807
24439,2017-11-29,6,16,27,22.070890636014482
24440,2017-11-30,6,16,21,21.524833985927227
24441,2017-12-01,6,16,17,21.272272159159517
24442,2017-12-02,6,16,19,21.912844153689687
24443,2017-12-03,6,16,24,21.877015581010607
24444,2017-12-04,6,16,14,21.27119497586446
24445,2017-12-05,6,16,16,21.57160231038797
24446,2017-12-06,6,16,12,22.027691206295653
24447,2017-12-07,6,16,17,21.53622431737607
24448,2017-12-08,6,16,11,21.309193593367514
24449,2017-12-09,6,16,20,21.885602326803962
24450,2017-12-10,6,16,21,21.853137151839064
24451,2017-12-11,6,16,15,21.3080972011681
24452,2017-12-12,6,16,9,21.578589960287445
24453,2017-12-13,6,16,17,21.988821858548835
24454,2017-12-14,6,16,14,21.546487996563037
24455,2017-12-15,6,16,17,21.342407196711026
24456,2017-12-16,6,16,15,21.861079914818696
24457,2017-12-17,6,16,17,21.831663608836386
24458,2017-12-18,6,16,10,21.341306517531528
24459,2017-12-19,6,16,16,21.58486342090644
24460,2017-12-20,6,16,14,21.953848810312248
24461,2017-12-21,6,16,20,21.555736215717467
24462,2017-12-22,6,16,20,21.372285503492435
24463,2017-12-23,6,16,12,21.8390053379972
24464,2017-12-24,6,16,20,21.81235281902827
24465,2017-12-25,6,16,17,21.37119246331935
24466,2017-12-26,6,16,13,21.590495642705083
24467,2017-12-27,6,16,14,21.922381531782573
24468,2017-12-28,6,16,15,21.564069384496786
24469,2017-12-29,6,16,20,21.399163472463854
24470,2017-12-30,6,16,17,21.819134233101316
24471,2017-12-31,6,16,21,21.794986980863076
24472,2017-10-01,6,17,25,33.421841865670615
24473,2017-10-02,6,17,17,26.889102094381087
24474,2017-10-03,6,17,22,33.839194693944165
24475,2017-10-04,6,17,41,34.88671681246195
24476,2017-10-05,6,17,25,30.679453062597773
24477,2017-10-06,6,17,28,30.98556053231981
24478,2017-10-07,6,17,26,36.646113854474116
24479,2017-10-08,6,17,34,32.84668468701364
24480,2017-10-09,6,17,21,29.172114632496513
24481,2017-10-10,6,17,24,34.3320023741234
24482,2017-10-11,6,17,23,35.60840103339783
24483,2017-10-12,6,17,23,30.174039266061897
24484,2017-10-13,6,17,33,31.0653834732381
24485,2017-10-14,6,17,38,36.325612256790734
24486,2017-10-15,6,17,27,32.89500852214304
24487,2017-10-16,6,17,16,29.346045149856458
24488,2017-10-17,6,17,35,34.22368682960102
24489,2017-10-18,6,17,22,35.626914238607796
24490,2017-10-19,6,17,21,30.168285587518607
24491,2017-10-20,6,17,26,31.16634678759479
24492,2017-10-21,6,17,27,36.17691993678544
24493,2017-10-22,6,17,30,32.930564560497885
24494,2017-10-23,6,17,30,29.431741537512465
24495,2017-10-24,6,17,22,34.17243847140476
24496,2017-10-25,6,17,26,35.563776934139035
24497,2017-10-26,6,17,21,30.236658527288185
24498,2017-10-27,6,17,21,31.215493568546698
24499,2017-10-28,6,17,37,36.068841440880846
24500,2017-10-29,6,17,28,32.94607003849654
24501,2017-10-30,6,17,21,29.519215077429863
24502,2017-10-31,6,17,22,34.127020933140464
24503,2017-11-01,6,17,21,35.49248485831443
24504,2017-11-02,6,17,37,30.31464419108241
24505,2017-11-03,6,17,28,31.252581081033014
24506,2017-11-04,6,17,27,35.972891922009914
24507,2017-11-05,6,17,35,32.95441691578804
24508,2017-11-06,6,17,27,29.608086377683698
24509,2017-11-07,6,17,28,34.081596879753
24510,2017-11-08,6,17,29,35.42286532744369
24511,2017-11-09,6,17,37,30.391437897937358
24512,2017-11-10,6,17,40,31.28726306174423
24513,2017-11-11,6,17,31,35.88138034045262
24514,2017-11-12,6,17,30,32.960748432685385
24515,2017-11-13,6,17,24,29.6956801533041
24516,2017-11-14,6,17,23,34.03696916526343
24517,2017-11-15,6,17,40,35.35536615838855
24518,2017-11-16,6,17,33,30.46583607683573
24519,2017-11-17,6,17,38,31.321126819955026
24520,2017-11-18,6,17,32,35.79269690934884
24521,2017-11-19,6,17,39,32.966363529825976
24522,2017-11-20,6,17,20,29.781139957186042
24523,2017-11-21,6,17,20,33.993645534035394
24524,2017-11-22,6,17,33,35.289702288305556
24525,2017-11-23,6,17,25,30.53791274955839
24526,2017-11-24,6,17,31,31.354330271209623
24527,2017-11-25,6,17,27,35.7065477941297
24528,2017-11-26,6,17,44,32.971517719094486
24529,2017-11-27,6,17,20,29.864320596911863
24530,2017-11-28,6,17,22,33.9517382361941
24531,2017-11-29,6,17,24,35.225725950656525
24532,2017-11-30,6,17,32,30.607790019257294
24533,2017-12-01,6,17,20,31.38687021008458
24534,2017-12-02,6,17,33,35.62284869112086
24535,2017-12-03,6,17,30,32.976259786113886
24536,2017-12-04,6,17,24,29.945249242533055
24537,2017-12-05,6,17,16,33.911233397351616
24538,2017-12-06,6,17,21,35.16336935734773
24539,2017-12-07,6,17,29,30.675551843553073
24540,2017-12-08,6,17,27,31.418746863736285
24541,2017-12-09,6,17,22,35.54153503948659
24542,2017-12-10,6,17,35,32.980609100789536
24543,2017-12-11,6,17,14,30.02398271480284
24544,2017-12-12,6,17,18,33.87209036471459
24545,2017-12-13,6,17,18,35.102587778992024
24546,2017-12-14,6,17,20,30.741265420391308
24547,2017-12-15,6,17,22,31.449968381708743
24548,2017-12-16,6,17,21,35.46254172029185
24549,2017-12-17,6,17,25,32.984582875444836
24550,2017-12-18,6,17,19,30.100579938045936
24551,2017-12-19,6,17,24,33.83426534065482
24552,2017-12-20,6,17,14,35.04334188319853
24553,2017-12-21,6,17,24,30.80499239554625
24554,2017-12-22,6,17,19,31.480545479820663
24555,2017-12-23,6,17,26,35.38580386455839
24556,2017-12-24,6,17,27,32.98819831680585
24557,2017-12-25,6,17,21,30.175098274308922
24558,2017-12-26,6,17,26,33.79771549509601
24559,2017-12-27,6,17,25,34.98559389426443
24560,2017-12-28,6,17,19,30.866791947588098
24561,2017-12-29,6,17,25,31.510489361366567
24562,2017-12-30,6,17,18,35.31125795856786
24563,2017-12-31,6,17,28,32.99147225286791
24564,2017-10-01,6,18,89,85.62493298353867
24565,2017-10-02,6,18,64,66.45900426912067
24566,2017-10-03,6,18,74,91.86706758032763
24567,2017-10-04,6,18,59,93.6047718586605
24568,2017-10-05,6,18,64,77.40332815390934
24569,2017-10-06,6,18,72,85.20456271236225
24570,2017-10-07,6,18,62,91.46366504017814
24571,2017-10-08,6,18,77,86.74690725685024
24572,2017-10-09,6,18,63,73.66711419749669
24573,2017-10-10,6,18,68,91.08369081085274
24574,2017-10-11,6,18,66,92.21246551100673
24575,2017-10-12,6,18,83,77.03336552919077
24576,2017-10-13,6,18,63,82.90099539248706
24577,2017-10-14,6,18,62,93.29707721384592
24578,2017-10-15,6,18,92,85.64532072504375
24579,2017-10-16,6,18,51,75.45101556194365
24580,2017-10-17,6,18,76,90.35340467171375
24581,2017-10-18,6,18,59,91.99355232474912
24582,2017-10-19,6,18,59,77.45203588001533
24583,2017-10-20,6,18,76,82.26296952027101
24584,2017-10-21,6,18,81,93.83866979472405
24585,2017-10-22,6,18,94,85.06420243406897
24586,2017-10-23,6,18,58,76.18601100375102
24587,2017-10-24,6,18,66,89.95174942532654
24588,2017-10-25,6,18,69,91.87937236207894
24589,2017-10-26,6,18,69,77.7653401183715
24590,2017-10-27,6,18,75,82.07036093259447
24591,2017-10-28,6,18,74,93.914626648727
24592,2017-10-29,6,18,66,84.8365380635025
24593,2017-10-30,6,18,53,76.59345719440226
24594,2017-10-31,6,18,84,89.7098648866462
24595,2017-11-01,6,18,67,91.76024792816821
24596,2017-11-02,6,18,61,78.0004912648508
24597,2017-11-03,6,18,109,82.033488805818
24598,2017-11-04,6,18,82,93.81630763039838
24599,2017-11-05,6,18,78,84.7646260918925
24600,2017-11-06,6,18,66,76.8732349533802
24601,2017-11-07,6,18,72,89.53841906932271
24602,2017-11-08,6,18,67,91.63268403203207
24603,2017-11-09,6,18,75,78.20112482497713
24604,2017-11-10,6,18,67,82.05489958271886
24605,2017-11-11,6,18,81,93.65310838873859
24606,2017-11-12,6,18,88,84.75587056940307
24607,2017-11-13,6,18,51,77.09896835183716
24608,2017-11-14,6,18,68,89.39863061888661
24609,2017-11-15,6,18,64,91.50142636133135
24610,2017-11-16,6,18,64,78.38625175747396
24611,2017-11-17,6,18,92,82.09808201405414
24612,2017-11-18,6,18,83,93.46741272461256
24613,2017-11-19,6,18,92,84.77180095399932
24614,2017-11-20,6,18,62,77.3001553315749
24615,2017-11-21,6,18,60,89.27401392841628
24616,2017-11-22,6,18,82,91.36971016396318
24617,2017-11-23,6,18,72,78.56304517671582
24618,2017-11-24,6,18,64,82.14906094306828
24619,2017-11-25,6,18,84,93.27577965955925
24620,2017-11-26,6,18,100,84.79687882233571
24621,2017-11-27,6,18,54,77.48885558866336
24622,2017-11-28,6,18,58,89.1575621239004
24623,2017-11-29,6,18,78,91.23922545914512
24624,2017-11-30,6,18,88,78.73413705676501
24625,2017-12-01,6,18,60,82.20248180968247
24626,2017-12-02,6,18,52,93.08465268857265
24627,2017-12-03,6,18,68,84.8248893449676
24628,2017-12-04,6,18,41,77.67004268552164
24629,2017-12-05,6,18,47,89.04627936124271
24630,2017-12-06,6,18,49,91.110773354449
